	ImageNumber	ObjectNumber	Intensity_MeanIntensity_Ch01	Intensity_MeanIntensity_Ch02	FileName_DAPI	Sample_Name
1013	4	27	0.110742645	0.138798968	2i_1a_ch00.tif	2i
1014	4	28	0.148157161	0.279043204	2i_1a_ch00.tif	2i
1015	4	29	0.165399092	0.250023115	2i_1a_ch00.tif	2i
1016	4	30	0.136205037	0.28826618	2i_1a_ch00.tif	2i
1017	4	31	0.172012471	0.300327461	2i_1a_ch00.tif	2i
1018	4	32	0.127278986	0.128826973	2i_1a_ch00.tif	2i
1019	4	33	0.126265895	0.089075632	2i_1a_ch00.tif	2i
1020	4	34	0.127600536	0.138534401	2i_1a_ch00.tif	2i
1021	4	35	0.0552451	0.073333336	2i_1a_ch00.tif	2i
1022	4	36	0.054476732	0.107583277	2i_1a_ch00.tif	2i
1023	4	37	0.200799187	0.306281952	2i_1a_ch00.tif	2i
1024	4	38	0.200526464	0.3454526	2i_1a_ch00.tif	2i
1025	4	39	0.115986016	0.137117526	2i_1a_ch00.tif	2i
1026	4	40	0.098039218	0.115082011	2i_1a_ch00.tif	2i
1027	4	41	0.129585098	0.171848485	2i_1a_ch00.tif	2i
1028	4	42	0.120730275	0.149185897	2i_1a_ch00.tif	2i
1029	4	43	0.159268172	0.22872659	2i_1a_ch00.tif	2i
1030	4	44	0.120357383	0.09108353	2i_1a_ch00.tif	2i
1031	4	45	0.247709041	0.180473437	2i_1a_ch00.tif	2i
1032	4	46	0.165045365	0.115095115	2i_1a_ch00.tif	2i
1033	4	47	0.177369717	0.246325699	2i_1a_ch00.tif	2i
1034	4	48	0.279156797	0.2410041	2i_1a_ch00.tif	2i
1035	4	49	0.277395383	0.273040685	2i_1a_ch00.tif	2i
1036	4	50	0.15640602	0.192353733	2i_1a_ch00.tif	2i
1037	4	51	0.19429914	0.349097903	2i_1a_ch00.tif	2i
1038	4	52	0.177568354	0.307808623	2i_1a_ch00.tif	2i
1039	4	53	0.278154834	0.351450912	2i_1a_ch00.tif	2i
1040	4	54	0.32018174	0.382368893	2i_1a_ch00.tif	2i
1041	4	55	0.212489832	0.294724389	2i_1a_ch00.tif	2i
1042	4	56	0.154897938	0.176704114	2i_1a_ch00.tif	2i
1043	4	57	0.143641971	0.164982808	2i_1a_ch00.tif	2i
1044	4	58	0.285714293	0.277328438	2i_1a_ch00.tif	2i
1045	4	59	0.161139389	0.157391411	2i_1a_ch00.tif	2i
1046	4	60	0.15820921	0.169140793	2i_1a_ch00.tif	2i
1047	4	61	0.213312998	0.21342036	2i_1a_ch00.tif	2i
1048	4	62	0.039900406	0.053890446	2i_1a_ch00.tif	2i
1049	4	63	0.123274354	0.195751639	2i_1a_ch00.tif	2i
1050	4	64	0.20798515	0.330897382	2i_1a_ch00.tif	2i
1051	4	65	0.141904188	0.114992255	2i_1a_ch00.tif	2i
1052	4	66	0.192567075	0.111543198	2i_1a_ch00.tif	2i
1053	4	67	0.147466645	0.210714175	2i_1a_ch00.tif	2i
1054	4	68	0.141000507	0.115258928	2i_1a_ch00.tif	2i
1055	4	69	0.16977293	0.160177889	2i_1a_ch00.tif	2i
1056	4	70	0.152569854	0.267481781	2i_1a_ch00.tif	2i
1057	4	71	0.17005734	0.162299147	2i_1a_ch00.tif	2i
1058	4	72	0.144406498	0.185907657	2i_1a_ch00.tif	2i
1059	4	73	0.173446209	0.323985246	2i_1a_ch00.tif	2i
1060	4	74	0.158361923	0.190166438	2i_1a_ch00.tif	2i
1061	4	75	0.176987013	0.21509455	2i_1a_ch00.tif	2i
1062	4	76	0.174465879	0.290531536	2i_1a_ch00.tif	2i
1063	4	77	0.096786495	0.232552657	2i_1a_ch00.tif	2i
1064	4	78	0.172387229	0.196224821	2i_1a_ch00.tif	2i
1065	4	79	0.149088411	0.152253186	2i_1a_ch00.tif	2i
1066	4	80	0.124074898	0.139338547	2i_1a_ch00.tif	2i
1067	4	81	0.131561665	0.180372254	2i_1a_ch00.tif	2i
1068	4	82	0.138558876	0.151366758	2i_1a_ch00.tif	2i
1069	4	83	0.149590714	0.166533413	2i_1a_ch00.tif	2i
1070	4	84	0.145363503	0.155873307	2i_1a_ch00.tif	2i
1071	4	85	0.129304442	0.14762436	2i_1a_ch00.tif	2i
1072	4	86	0.135237511	0.13806804	2i_1a_ch00.tif	2i
1073	4	87	0.139683749	0.150638841	2i_1a_ch00.tif	2i
1074	4	88	0.166812686	0.187672094	2i_1a_ch00.tif	2i
1075	4	89	0.177846356	0.201568633	2i_1a_ch00.tif	2i
1076	4	90	0.130308128	0.151518212	2i_1a_ch00.tif	2i
1077	4	91	0.114807306	0.109450255	2i_1a_ch00.tif	2i
1078	4	92	0.163659332	0.192962834	2i_1a_ch00.tif	2i
1079	4	93	0.112557836	0.111742678	2i_1a_ch00.tif	2i
1080	5	1	0.061184906	0.077925366	2i_2a_ch00.tif	2i
1081	5	2	0.063061995	0.063260054	2i_2a_ch00.tif	2i
1082	5	3	0.153745604	0.164393054	2i_2a_ch00.tif	2i
1083	5	4	0.181487093	0.387419927	2i_2a_ch00.tif	2i
1084	5	5	0.183512678	0.217850318	2i_2a_ch00.tif	2i
1085	5	6	0.19640391	0.253084076	2i_2a_ch00.tif	2i
1086	5	7	0.104835335	0.12035028	2i_2a_ch00.tif	2i
1087	5	8	0.161149388	0.129965264	2i_2a_ch00.tif	2i
1088	5	9	0.137203307	0.411826635	2i_2a_ch00.tif	2i
1089	5	10	0.16700368	0.430759817	2i_2a_ch00.tif	2i
1090	5	11	0.259358296	0.265181231	2i_2a_ch00.tif	2i
1091	5	12	0.178381527	0.227534071	2i_2a_ch00.tif	2i
1092	5	13	0.225627001	0.230497043	2i_2a_ch00.tif	2i
1093	5	14	0.216206679	0.307164769	2i_2a_ch00.tif	2i
1094	5	15	0.051642477	0.058747137	2i_2a_ch00.tif	2i
1095	5	16	0.264394429	0.364599712	2i_2a_ch00.tif	2i
1096	5	17	0.145999418	0.260544345	2i_2a_ch00.tif	2i
1097	5	18	0.185210821	0.202921958	2i_2a_ch00.tif	2i
1098	5	19	0.204787687	0.187128597	2i_2a_ch00.tif	2i
1099	5	20	0.174657792	0.280848446	2i_2a_ch00.tif	2i
1100	5	21	0.114315368	0.08474521	2i_2a_ch00.tif	2i
1101	5	22	0.059598452	0.132558416	2i_2a_ch00.tif	2i
1102	5	23	0.174578094	0.104028878	2i_2a_ch00.tif	2i
1103	5	24	0.149092911	0.104837826	2i_2a_ch00.tif	2i
1104	5	25	0.179773896	0.107737151	2i_2a_ch00.tif	2i
1105	5	26	0.164724385	0.097391789	2i_2a_ch00.tif	2i
1106	5	27	0.084890429	0.118892737	2i_2a_ch00.tif	2i
1107	5	28	0.123147786	0.176378475	2i_2a_ch00.tif	2i
1108	5	29	0.164623697	0.643912185	2i_2a_ch00.tif	2i
1109	5	30	0.144024589	0.202934689	2i_2a_ch00.tif	2i
1110	5	31	0.176926589	0.296044239	2i_2a_ch00.tif	2i
1111	5	32	0.171686279	0.246415693	2i_2a_ch00.tif	2i
1112	5	33	0.128855726	0.176119407	2i_2a_ch00.tif	2i
1113	5	34	0.105362832	0.156376743	2i_2a_ch00.tif	2i
1114	5	35	0.18859618	0.293299659	2i_2a_ch00.tif	2i
1115	5	36	0.082720591	0.258226111	2i_2a_ch00.tif	2i
1116	5	37	0.083912397	0.059809657	2i_2a_ch00.tif	2i
1117	5	38	0.229655818	0.271227812	2i_2a_ch00.tif	2i
1118	5	39	0.216399294	0.255226064	2i_2a_ch00.tif	2i
1119	5	40	0.246160761	0.167849129	2i_2a_ch00.tif	2i
1120	5	41	0.070360646	0.179656868	2i_2a_ch00.tif	2i
1121	5	42	0.247613116	0.170221026	2i_2a_ch00.tif	2i
1122	5	43	0.164557137	0.162596352	2i_2a_ch00.tif	2i
1123	5	44	0.147621702	0.168182103	2i_2a_ch00.tif	2i
1124	5	45	0.089801603	0.165100365	2i_2a_ch00.tif	2i
1125	5	46	0.174949415	0.235754664	2i_2a_ch00.tif	2i
1126	5	47	0.181567311	0.253449536	2i_2a_ch00.tif	2i
1127	5	48	0.133531619	0.189424989	2i_2a_ch00.tif	2i
1128	5	49	0.155731528	0.238826051	2i_2a_ch00.tif	2i
1129	5	50	0.133719616	0.242499064	2i_2a_ch00.tif	2i
1130	5	51	0.217831712	0.27071134	2i_2a_ch00.tif	2i
1131	5	52	0.197617867	0.265286495	2i_2a_ch00.tif	2i
1132	5	53	0.145491581	0.210998349	2i_2a_ch00.tif	2i
1133	5	54	0.25955313	0.371637037	2i_2a_ch00.tif	2i
1134	5	55	0.103105646	0.081079929	2i_2a_ch00.tif	2i
1135	5	56	0.150784687	0.207577274	2i_2a_ch00.tif	2i
1136	5	57	0.217658186	0.380110466	2i_2a_ch00.tif	2i
1137	5	58	0.12642547	0.086356553	2i_2a_ch00.tif	2i
1138	5	59	0.100807384	0.068219918	2i_2a_ch00.tif	2i
1139	5	60	0.091409108	0.067298109	2i_2a_ch00.tif	2i
1140	5	61	0.051595542	0.061245677	2i_2a_ch00.tif	2i
1141	5	62	0.073521443	0.106201183	2i_2a_ch00.tif	2i
1142	5	63	0.148518478	0.273610954	2i_2a_ch00.tif	2i
1143	5	64	0.097713084	0.071224598	2i_2a_ch00.tif	2i
1144	5	65	0.162268154	0.179385271	2i_2a_ch00.tif	2i
1145	5	66	0.04282213	0.05689776	2i_2a_ch00.tif	2i
1146	5	67	0.142274514	0.21320061	2i_2a_ch00.tif	2i
1147	5	68	0.165752342	0.225252372	2i_2a_ch00.tif	2i
1148	5	69	0.239648479	0.244144151	2i_2a_ch00.tif	2i
1149	5	70	0.166176474	0.211531869	2i_2a_ch00.tif	2i
1150	5	71	0.147760205	0.217539555	2i_2a_ch00.tif	2i
1151	5	72	0.24250498	0.289407509	2i_2a_ch00.tif	2i
1152	5	73	0.197388355	0.196626965	2i_2a_ch00.tif	2i
1153	5	74	0.227543043	0.295811477	2i_2a_ch00.tif	2i
1154	6	1	0.104735038	0.147731232	2i_3a_ch00.tif	2i
1155	6	2	0.092621981	0.159963525	2i_3a_ch00.tif	2i
1156	6	3	0.092945023	0.156093814	2i_3a_ch00.tif	2i
1157	6	4	0.158501614	0.17013625	2i_3a_ch00.tif	2i
1158	6	5	0.107954128	0.121852267	2i_3a_ch00.tif	2i
1159	6	6	0.152725031	0.253121309	2i_3a_ch00.tif	2i
1160	6	7	0.122925221	0.172514824	2i_3a_ch00.tif	2i
1161	6	8	0.163355535	0.297447289	2i_3a_ch00.tif	2i
1162	6	9	0.131816998	0.144194215	2i_3a_ch00.tif	2i
1163	6	10	0.100508101	0.098441605	2i_3a_ch00.tif	2i
1164	6	11	0.142775774	0.158038489	2i_3a_ch00.tif	2i
1165	6	12	0.155033561	0.28231347	2i_3a_ch00.tif	2i
1166	6	13	0.159483798	0.133593442	2i_3a_ch00.tif	2i
1167	6	14	0.153379957	0.288125607	2i_3a_ch00.tif	2i
1168	6	15	0.173316738	0.130158735	2i_3a_ch00.tif	2i
1169	6	16	0.144030007	0.170282503	2i_3a_ch00.tif	2i
1170	6	17	0.142358198	0.192603296	2i_3a_ch00.tif	2i
1171	6	18	0.138680931	0.164832149	2i_3a_ch00.tif	2i
1172	6	19	0.137287723	0.136212983	2i_3a_ch00.tif	2i
1173	6	20	0.111876754	0.215596644	2i_3a_ch00.tif	2i
1174	6	21	0.121311862	0.221732032	2i_3a_ch00.tif	2i
1175	6	22	0.134722767	0.129554608	2i_3a_ch00.tif	2i
1176	6	23	0.138676261	0.17588835	2i_3a_ch00.tif	2i
1177	6	24	0.126943109	0.192838319	2i_3a_ch00.tif	2i
1178	6	25	0.134425988	0.1774435	2i_3a_ch00.tif	2i
1179	6	26	0.122261202	0.249271459	2i_3a_ch00.tif	2i
1180	6	27	0.130826466	0.262188024	2i_3a_ch00.tif	2i
1181	6	28	0.122642395	0.196101778	2i_3a_ch00.tif	2i
1182	6	29	0.156071654	0.139571683	2i_3a_ch00.tif	2i
1183	6	30	0.115339741	0.215791558	2i_3a_ch00.tif	2i
1184	6	31	0.140568572	0.140318259	2i_3a_ch00.tif	2i
1185	6	32	0.111887523	0.156083518	2i_3a_ch00.tif	2i
1186	6	33	0.148117205	0.133712125	2i_3a_ch00.tif	2i
1187	6	34	0.068102014	0.064240252	2i_3a_ch00.tif	2i
1188	6	35	0.067194397	0.063254631	2i_3a_ch00.tif	2i
1189	6	36	0.150927402	0.255627582	2i_3a_ch00.tif	2i
1190	6	37	0.119311667	0.125932595	2i_3a_ch00.tif	2i
1191	6	38	0.12356237	0.12081892	2i_3a_ch00.tif	2i
1192	6	39	0.176139318	0.22836423	2i_3a_ch00.tif	2i
1193	6	40	0.105434589	0.147965194	2i_3a_ch00.tif	2i
1194	6	41	0.126535952	0.117421935	2i_3a_ch00.tif	2i
1195	6	42	0.15173954	0.221207331	2i_3a_ch00.tif	2i
1196	6	43	0.146548602	0.219000639	2i_3a_ch00.tif	2i
1197	6	44	0.160899658	0.200360443	2i_3a_ch00.tif	2i
1198	6	45	0.156855964	0.214824621	2i_3a_ch00.tif	2i
1199	6	46	0.151569834	0.197088902	2i_3a_ch00.tif	2i
1200	6	47	0.125498688	0.187029967	2i_3a_ch00.tif	2i
1201	6	48	0.16890413	0.220510051	2i_3a_ch00.tif	2i
1202	6	49	0.165492447	0.233529981	2i_3a_ch00.tif	2i
1203	6	50	0.120497542	0.174587548	2i_3a_ch00.tif	2i
1204	6	51	0.162906017	0.273675436	2i_3a_ch00.tif	2i
1205	6	52	0.136518643	0.260792072	2i_3a_ch00.tif	2i
1206	6	53	0.161751638	0.236078439	2i_3a_ch00.tif	2i
1207	6	54	0.174237116	0.207576944	2i_3a_ch00.tif	2i
1208	6	55	0.139088567	0.215532192	2i_3a_ch00.tif	2i
1209	6	56	0.163433401	0.239389215	2i_3a_ch00.tif	2i
1210	6	57	0.11928105	0.178322444	2i_3a_ch00.tif	2i
1211	6	58	0.135583831	0.202930686	2i_3a_ch00.tif	2i
1212	6	59	0.094518393	0.089337343	2i_3a_ch00.tif	2i
1213	6	60	0.129160386	0.243647211	2i_3a_ch00.tif	2i
1214	6	61	0.093352009	0.087712421	2i_3a_ch00.tif	2i
1215	6	62	0.135886056	0.26097855	2i_3a_ch00.tif	2i
1216	6	63	0.127549024	0.262179496	2i_3a_ch00.tif	2i
1217	6	64	0.135265145	0.237728203	2i_3a_ch00.tif	2i
1218	6	65	0.12296575	0.29494629	2i_3a_ch00.tif	2i
1219	6	66	0.152669603	0.149378093	2i_3a_ch00.tif	2i
1220	6	67	0.141200241	0.150192121	2i_3a_ch00.tif	2i
1221	6	68	0.11685895	0.117181792	2i_3a_ch00.tif	2i
1222	6	69	0.149469628	0.166171653	2i_3a_ch00.tif	2i
1223	6	70	0.166709111	0.209073939	2i_3a_ch00.tif	2i
1224	6	71	0.137626423	0.219442731	2i_3a_ch00.tif	2i
1225	6	72	0.144649613	0.221410365	2i_3a_ch00.tif	2i
1226	6	73	0.128497086	0.117783739	2i_3a_ch00.tif	2i
1227	6	74	0.146665171	0.211487278	2i_3a_ch00.tif	2i
1228	6	75	0.091679917	0.08959548	2i_3a_ch00.tif	2i
1229	6	76	0.143362598	0.178306936	2i_3a_ch00.tif	2i
1230	6	77	0.138491197	0.163310074	2i_3a_ch00.tif	2i
1231	6	78	0.089715442	0.089529742	2i_3a_ch00.tif	2i
1232	6	79	0.15785765	0.191435564	2i_3a_ch00.tif	2i
1233	6	80	0.146769738	0.235394678	2i_3a_ch00.tif	2i
1234	6	81	0.167089212	0.163756353	2i_3a_ch00.tif	2i
1235	6	82	0.139553348	0.259759501	2i_3a_ch00.tif	2i
1236	6	83	0.147786122	0.226671328	2i_3a_ch00.tif	2i
1237	6	84	0.138415495	0.215845098	2i_3a_ch00.tif	2i
1238	6	85	0.157850298	0.192314304	2i_3a_ch00.tif	2i
1239	6	86	0.155825738	0.178163184	2i_3a_ch00.tif	2i
1240	6	87	0.138882727	0.163867312	2i_3a_ch00.tif	2i
1241	6	88	0.145745641	0.161803685	2i_3a_ch00.tif	2i
1242	6	89	0.18123714	0.19973279	2i_3a_ch00.tif	2i
1243	6	90	0.141310026	0.161694899	2i_3a_ch00.tif	2i
1244	6	91	0.181172844	0.197912133	2i_3a_ch00.tif	2i
1245	6	92	0.160378638	0.161974311	2i_3a_ch00.tif	2i
1246	6	93	0.158019733	0.198891736	2i_3a_ch00.tif	2i
1247	6	94	0.175442236	0.229369563	2i_3a_ch00.tif	2i
1248	6	95	0.14042278	0.230371555	2i_3a_ch00.tif	2i
1249	6	96	0.148766177	0.195851679	2i_3a_ch00.tif	2i
1250	6	97	0.212791163	0.238276974	2i_3a_ch00.tif	2i
1251	6	98	0.173760097	0.223933109	2i_3a_ch00.tif	2i
1252	6	99	0.188176287	0.237735047	2i_3a_ch00.tif	2i
1253	6	100	0.099761235	0.119311197	2i_3a_ch00.tif	2i
1254	6	101	0.169098514	0.185350061	2i_3a_ch00.tif	2i
1255	6	102	0.143421975	0.195637931	2i_3a_ch00.tif	2i
1256	6	103	0.153265207	0.187612168	2i_3a_ch00.tif	2i
1257	6	104	0.161384217	0.210875972	2i_3a_ch00.tif	2i
1258	6	105	0.122171949	0.170306255	2i_3a_ch00.tif	2i
1259	6	106	0.143653839	0.266466708	2i_3a_ch00.tif	2i
1260	6	107	0.139165698	0.176248407	2i_3a_ch00.tif	2i
1261	6	108	0.126857352	0.237656661	2i_3a_ch00.tif	2i
1262	6	109	0.120168933	0.207975874	2i_3a_ch00.tif	2i
1263	6	110	0.151734543	0.273643508	2i_3a_ch00.tif	2i
1264	6	111	0.121160884	0.174899566	2i_3a_ch00.tif	2i
1265	6	112	0.123937673	0.172020014	2i_3a_ch00.tif	2i
1266	6	113	0.093386677	0.092270462	2i_3a_ch00.tif	2i
1267	6	114	0.134534538	0.124477423	2i_3a_ch00.tif	2i
1268	6	115	0.115990538	0.111809784	2i_3a_ch00.tif	2i
1269	6	116	0.091664346	0.084267264	2i_3a_ch00.tif	2i
1270	6	117	0.112793516	0.165165823	2i_3a_ch00.tif	2i
1271	6	118	0.160286137	0.184441468	2i_3a_ch00.tif	2i
1272	6	119	0.225342861	0.358283285	2i_3a_ch00.tif	2i
1273	6	120	0.19400143	0.236846257	2i_3a_ch00.tif	2i
1274	6	121	0.101569633	0.188335594	2i_3a_ch00.tif	2i
1275	6	122	0.121888759	0.17478992	2i_3a_ch00.tif	2i
1276	6	123	0.152546391	0.197657592	2i_3a_ch00.tif	2i
1277	6	124	0.163755941	0.309298509	2i_3a_ch00.tif	2i
1278	6	125	0.153344081	0.203464953	2i_3a_ch00.tif	2i
1279	6	126	0.088225589	0.177033589	2i_3a_ch00.tif	2i
1280	6	127	0.111419314	0.207556199	2i_3a_ch00.tif	2i
1281	6	128	0.09224414	0.18745564	2i_3a_ch00.tif	2i
4266	7	1	0.068300656	0.056651289	Nanog_1a_ch00.tif	Nanog
4267	7	2	0.07162023	0.057791539	Nanog_1a_ch00.tif	Nanog
4268	7	3	0.067446258	0.056201277	Nanog_1a_ch00.tif	Nanog
4269	7	4	0.066478734	0.057044417	Nanog_1a_ch00.tif	Nanog
4270	7	5	0.147847829	0.069869544	Nanog_1a_ch00.tif	Nanog
4271	7	6	0.120786226	0.071132105	Nanog_1a_ch00.tif	Nanog
4272	7	7	0.130863859	0.071587128	Nanog_1a_ch00.tif	Nanog
4273	7	8	0.091274274	0.067057872	Nanog_1a_ch00.tif	Nanog
4274	7	9	0.101145791	0.06427921	Nanog_1a_ch00.tif	Nanog
4275	7	10	0.098303696	0.063502054	Nanog_1a_ch00.tif	Nanog
4276	7	11	0.097527367	0.067965984	Nanog_1a_ch00.tif	Nanog
4277	7	12	0.108749385	0.06969847	Nanog_1a_ch00.tif	Nanog
4278	7	13	0.094875722	0.06526715	Nanog_1a_ch00.tif	Nanog
4279	7	14	0.10385337	0.072949705	Nanog_1a_ch00.tif	Nanog
4280	7	15	0.096204259	0.070923774	Nanog_1a_ch00.tif	Nanog
4281	7	16	0.134094965	0.074023662	Nanog_1a_ch00.tif	Nanog
4282	7	17	0.11027864	0.070918476	Nanog_1a_ch00.tif	Nanog
4283	7	18	0.094990249	0.071871474	Nanog_1a_ch00.tif	Nanog
4284	7	19	0.093484804	0.071656814	Nanog_1a_ch00.tif	Nanog
4285	7	20	0.114500687	0.064363888	Nanog_1a_ch00.tif	Nanog
4286	7	21	0.100087636	0.066546174	Nanog_1a_ch00.tif	Nanog
4287	7	22	0.103008699	0.07418571	Nanog_1a_ch00.tif	Nanog
4288	7	23	0.106424963	0.083092862	Nanog_1a_ch00.tif	Nanog
4289	7	24	0.130601097	0.083076184	Nanog_1a_ch00.tif	Nanog
4290	7	25	0.113514872	0.101780254	Nanog_1a_ch00.tif	Nanog
4291	7	26	0.111226255	0.109052121	Nanog_1a_ch00.tif	Nanog
4292	7	27	0.108057249	0.075264822	Nanog_1a_ch00.tif	Nanog
4293	7	28	0.09442351	0.074225793	Nanog_1a_ch00.tif	Nanog
4294	7	29	0.106237666	0.066890383	Nanog_1a_ch00.tif	Nanog
4295	7	30	0.098849821	0.075298502	Nanog_1a_ch00.tif	Nanog
4296	7	31	0.189262542	0.079625198	Nanog_1a_ch00.tif	Nanog
4297	7	32	0.097227859	0.071850352	Nanog_1a_ch00.tif	Nanog
4298	7	33	0.172326207	0.082486634	Nanog_1a_ch00.tif	Nanog
4299	7	34	0.180442872	0.087085871	Nanog_1a_ch00.tif	Nanog
4300	7	35	0.09593319	0.073190514	Nanog_1a_ch00.tif	Nanog
4301	7	36	0.139430476	0.084916513	Nanog_1a_ch00.tif	Nanog
4302	7	37	0.096765424	0.073321886	Nanog_1a_ch00.tif	Nanog
4303	7	38	0.096366133	0.078696944	Nanog_1a_ch00.tif	Nanog
4304	7	39	0.141988799	0.086764708	Nanog_1a_ch00.tif	Nanog
4305	7	40	0.100064644	0.079362209	Nanog_1a_ch00.tif	Nanog
4306	7	41	0.199587209	0.080273084	Nanog_1a_ch00.tif	Nanog
4307	7	42	0.111708932	0.082164159	Nanog_1a_ch00.tif	Nanog
4308	7	43	0.141419404	0.083645673	Nanog_1a_ch00.tif	Nanog
4309	7	44	0.116560567	0.082183179	Nanog_1a_ch00.tif	Nanog
4310	7	45	0.118213416	0.083253961	Nanog_1a_ch00.tif	Nanog
4311	7	46	0.134355154	0.069870204	Nanog_1a_ch00.tif	Nanog
4312	7	47	0.155982397	0.072155532	Nanog_1a_ch00.tif	Nanog
4313	7	48	0.123971698	0.070426068	Nanog_1a_ch00.tif	Nanog
4314	7	49	0.126078016	0.081647565	Nanog_1a_ch00.tif	Nanog
4315	7	50	0.12122635	0.080690433	Nanog_1a_ch00.tif	Nanog
4316	7	51	0.122415623	0.081929448	Nanog_1a_ch00.tif	Nanog
4317	7	52	0.127173351	0.082500436	Nanog_1a_ch00.tif	Nanog
4318	7	53	0.120699586	0.084634188	Nanog_1a_ch00.tif	Nanog
4319	7	54	0.08522977	0.065197974	Nanog_1a_ch00.tif	Nanog
4320	7	55	0.092549022	0.067134241	Nanog_1a_ch00.tif	Nanog
4321	7	56	0.130627024	0.086938162	Nanog_1a_ch00.tif	Nanog
4322	7	57	0.116529517	0.071268925	Nanog_1a_ch00.tif	Nanog
4323	7	58	0.140102072	0.086177816	Nanog_1a_ch00.tif	Nanog
4324	7	59	0.132688696	0.085844751	Nanog_1a_ch00.tif	Nanog
4325	7	60	0.152646642	0.091803419	Nanog_1a_ch00.tif	Nanog
4326	7	61	0.152043471	0.088849518	Nanog_1a_ch00.tif	Nanog
4327	7	62	0.144088105	0.08712329	Nanog_1a_ch00.tif	Nanog
4328	7	63	0.117223654	0.07051767	Nanog_1a_ch00.tif	Nanog
4329	7	64	0.133683031	0.088838935	Nanog_1a_ch00.tif	Nanog
4330	7	65	0.10421547	0.078659475	Nanog_1a_ch00.tif	Nanog
4331	7	66	0.13405506	0.081050012	Nanog_1a_ch00.tif	Nanog
4332	7	67	0.094727437	0.071155972	Nanog_1a_ch00.tif	Nanog
4333	7	68	0.129960465	0.077051564	Nanog_1a_ch00.tif	Nanog
4334	7	69	0.116900097	0.085098042	Nanog_1a_ch00.tif	Nanog
4335	7	70	0.098841772	0.076844508	Nanog_1a_ch00.tif	Nanog
4336	7	71	0.135275011	0.077644004	Nanog_1a_ch00.tif	Nanog
4337	7	72	0.108895269	0.079467562	Nanog_1a_ch00.tif	Nanog
4338	7	73	0.107749323	0.080335869	Nanog_1a_ch00.tif	Nanog
4339	7	74	0.086608089	0.071475066	Nanog_1a_ch00.tif	Nanog
4340	7	75	0.093729802	0.071062274	Nanog_1a_ch00.tif	Nanog
4341	7	76	0.112040599	0.071504585	Nanog_1a_ch00.tif	Nanog
4342	7	77	0.092517846	0.072319307	Nanog_1a_ch00.tif	Nanog
4343	7	78	0.074904154	0.120758027	Nanog_1a_ch00.tif	Nanog
4344	7	79	0.095346982	0.080484359	Nanog_1a_ch00.tif	Nanog
4345	7	80	0.075155488	0.068299865	Nanog_1a_ch00.tif	Nanog
4346	7	81	0.092924128	0.080022736	Nanog_1a_ch00.tif	Nanog
4347	7	82	0.098267125	0.07983811	Nanog_1a_ch00.tif	Nanog
4348	7	83	0.107140071	0.07849387	Nanog_1a_ch00.tif	Nanog
4349	8	1	0.096907997	0.068344648	Nanog_2a_ch00.tif	Nanog
4350	8	2	0.097718363	0.067647062	Nanog_2a_ch00.tif	Nanog
4351	8	3	0.09824174	0.070533005	Nanog_2a_ch00.tif	Nanog
4352	8	4	0.09299399	0.056430138	Nanog_2a_ch00.tif	Nanog
4353	8	5	0.126635827	0.096100464	Nanog_2a_ch00.tif	Nanog
4354	8	6	0.118477305	0.084181242	Nanog_2a_ch00.tif	Nanog
4355	8	7	0.114546764	0.064900937	Nanog_2a_ch00.tif	Nanog
4356	8	8	0.159707615	0.072010671	Nanog_2a_ch00.tif	Nanog
4357	8	9	0.155099691	0.074270888	Nanog_2a_ch00.tif	Nanog
4358	8	10	0.113667611	0.068229509	Nanog_2a_ch00.tif	Nanog
4359	8	11	0.090602883	0.246505579	Nanog_2a_ch00.tif	Nanog
4360	8	12	0.124625322	0.072602337	Nanog_2a_ch00.tif	Nanog
4361	8	13	0.141818346	0.077033327	Nanog_2a_ch00.tif	Nanog
4362	8	14	0.121000288	0.073969881	Nanog_2a_ch00.tif	Nanog
4363	8	15	0.115131188	0.07393475	Nanog_2a_ch00.tif	Nanog
4364	8	16	0.122359025	0.073613014	Nanog_2a_ch00.tif	Nanog
4365	8	17	0.160597052	0.078739813	Nanog_2a_ch00.tif	Nanog
4366	8	18	0.115679631	0.075267534	Nanog_2a_ch00.tif	Nanog
4367	8	19	0.113641759	0.065173403	Nanog_2a_ch00.tif	Nanog
4368	8	20	0.07906613	0.072353379	Nanog_2a_ch00.tif	Nanog
4369	8	21	0.095416916	0.06734007	Nanog_2a_ch00.tif	Nanog
4370	8	22	0.095538889	0.069149452	Nanog_2a_ch00.tif	Nanog
4371	8	23	0.086544383	0.073286952	Nanog_2a_ch00.tif	Nanog
4372	8	24	0.104804315	0.064244983	Nanog_2a_ch00.tif	Nanog
4373	8	25	0.09565298	0.074426566	Nanog_2a_ch00.tif	Nanog
4374	8	26	0.099894584	0.069196714	Nanog_2a_ch00.tif	Nanog
4375	8	27	0.104213906	0.065026741	Nanog_2a_ch00.tif	Nanog
4376	8	28	0.126859865	0.071669553	Nanog_2a_ch00.tif	Nanog
4377	8	29	0.08757116	0.07868438	Nanog_2a_ch00.tif	Nanog
4378	8	30	0.09660283	0.079787964	Nanog_2a_ch00.tif	Nanog
4379	8	31	0.081663437	0.164856716	Nanog_2a_ch00.tif	Nanog
4380	8	32	0.097905907	0.078909073	Nanog_2a_ch00.tif	Nanog
